movie_title,genres,title_year,imdb_score,imdb_rating,country,budget,gross,director_name,
Tin Cup ,Comedy,1996,6.3,6,USA,45000000,53854588,Ron Shelton,
Kicking & Screaming ,Comedy,2005,5.6,6,USA,45000000,52580895,Jesse Dylan,
The Hitchhiker's Guide to the Galaxy ,Adventure,2005,6.8,7,USA,50000000,51019112,Garth Jennings,
Fat Albert ,Comedy,2004,4.3,4,USA,26000000,48114556,Joel Zwick,
Resident Evil: Extinction ,Action,2007,6.3,6,France,45000000,50648679,Russell Mulcahy,
Blended ,Comedy,2014,6.5,7,USA,40000000,46280507,Frank Coraci,
Last Holiday ,Adventure,2006,6.4,6,USA,45000000,38360195,Wayne Wang,
The River Wild ,Action,1994,6.3,6,USA,45000000,46815748,Curtis Hanson,
The Indian in the Cupboard ,Drama,1995,5.9,6,USA,45000000,35617599,Frank Oz,
Savages ,Crime,2012,6.5,7,USA,45000000,47307550,Oliver Stone,
Cellular ,Action,2004,6.5,7,USA,25000000,32003620,David R. Ellis,
Johnny English ,Action,2003,6.1,6,UK,35000000,27972410,Peter Howitt,
The Ant Bully ,Adventure,2006,5.9,6,USA,50000000,28133159,John A. Davis,
Dune ,Action,1984,6.6,7,USA,40000000,27400000,David Lynch,
Across the Universe ,Drama,2007,7.4,7,USA,45000000,24343673,Julie Taymor,
Revolutionary Road ,Drama,2008,7.3,7,USA,35000000,22877808,Sam Mendes,
16 Blocks ,Action,2006,6.6,7,Germany,52000000,36883539,Richard Donner,
Babylon A.D. ,Action,2008,5.6,6,France,70000000,22531698,Mathieu Kassovitz,
The Glimmer Man ,Action,1996,5.3,5,USA,45000000,20400913,John Gray,
Multiplicity ,Comedy,1996,6,6,USA,45000000,20101861,Harold Ramis,
Aliens in the Attic ,Adventure,2009,5.4,5,USA,45000000,25200412,John Schultz,
The Pledge ,Crime,2001,6.8,7,USA,45000000,19719930,Sean Penn,
The Producers ,Comedy,2005,6.4,6,USA,45000000,19377727,Susan Stroman,
Dredd ,Action,2012,7.1,7,UK,35000000,13401683,Pete Travis,
The Phantom ,Action,1996,4.9,5,Australia,45000000,17300889,Simon Wincer,
All the Pretty Horses ,Drama,2000,5.8,6,USA,57000000,15527125,Billy Bob Thornton,
Nixon ,Biography,1995,7.1,7,USA,50000000,13560960,Oliver Stone,
The Ghost Writer ,Mystery,2010,7.2,7,France,45000000,15523168,Roman Polanski,0
Deep Rising ,Action,1998,6,6,USA,45000000,11146409,Stephen Sommers,
Miracle at St. Anna ,Action,2008,6,6,USA,45000000,7916887,Spike Lee,
Curse of the Golden Flower ,Drama,2006,7,7,China,45000000,6565495,Yimou Zhang,
Bangkok Dangerous ,Action,2008,5.4,5,USA,40000000,15279680,Danny Pang,
Big Trouble ,Comedy,2002,6.5,7,USA,40000000,7262288,Barry Sonnenfeld,
Love in the Time of Cholera ,Drama,2007,6.4,6,USA,45000000,4584886,Mike Newell,
Shadow Conspiracy ,Action,1997,4.9,5,USA,45000000,2154540,George P. Cosmatos,
Johnny English Reborn ,Action,2011,6.3,6,USA,45000000,8129455,Oliver Parker,
Argo ,Biography,2012,7.7,8,USA,44500000,136019448,Ben Affleck,
The Fugitive ,Action,1993,7.8,8,USA,44000000,183875760,Andrew Davis,
The Bounty Hunter ,Action,2010,5.5,6,USA,40000000,67061228,Andy Tennant,
Sleepers ,Crime,1996,7.5,8,USA,44000000,53300852,Barry Levinson,
Rambo: First Blood Part II ,Action,1985,6.4,6,USA,44000000,150415432,George P. Cosmatos,
The Juror ,Drama,1996,5.6,6,USA,44000000,44834712,Brian Gibson,
Pinocchio ,Animation,1940,7.5,8,USA,2600000,84300000,Norman Ferguson,
Heaven's Gate ,Adventure,1980,6.8,7,USA,44000000,1500000,Michael Cimino,
Underworld: Evolution ,Action,2006,6.8,7,USA,50000000,62318875,Len Wiseman,
Victor Frankenstein ,Drama,2015,6,6,USA,40000000,5773519,Paul McGuigan,
Finding Forrester ,Drama,2000,7.3,7,USA,43000000,51768623,Gus Van Sant,
28 Days ,Comedy,2000,6,6,USA,43000000,37035515,Betty Thomas,
Unleashed ,Action,2005,7,7,France,45000000,24520892,Louis Leterrier,
The Sweetest Thing ,Comedy,2002,5.1,5,USA,43000000,24430272,Roger Kumble,
The Firm ,Drama,1993,6.8,7,USA,42000000,158348400,Sydney Pollack,
Charlie St. Cloud ,Drama,2010,6.5,7,USA,44000000,31136950,Burr Steers,
The Mechanic ,Action,2011,6.6,7,USA,40000000,29113588,Simon West,
21 Jump Street ,Action,2012,7.2,7,USA,42000000,138447667,Phil Lord,
Notting Hill ,Comedy,1999,7,7,UK,42000000,116006080,Roger Michell,
Chicken Run ,Adventure,2000,7,7,UK,45000000,106793915,Peter Lord,
Along Came Polly ,Comedy,2004,5.9,6,USA,42000000,87856565,John Hamburg,
Boomerang ,Comedy,1992,5.4,5,USA,40000000,70100000,Reginald Hudlin,
The Heat ,Action,2013,6.6,7,USA,43000000,159578352,Paul Feig,
Cleopatra ,Biography,1963,7,7,UK,31115000,57750000,Joseph L. Mankiewicz,
Here Comes the Boom ,Action,2012,6.5,7,USA,42000000,45290318,Frank Coraci,
High Crimes ,Crime,2002,6.3,6,USA,42000000,41543207,Carl Franklin,
The Mirror Has Two Faces ,Comedy,1996,6.5,7,USA,42000000,41252428,Barbra Streisand,
The Mothman Prophecies ,Drama,2002,6.5,7,USA,32000000,35228696,Mark Pellington,
Brüno ,Comedy,2009,5.8,6,USA,42000000,59992760,Larry Charles,
Licence to Kill ,Action,1989,6.6,7,UK,32000000,34667015,John Glen,
Red Riding Hood ,Fantasy,2011,5.4,5,USA,42000000,37652565,Catherine Hardwicke,0
15 Minutes ,Action,2001,6.1,6,USA,42000000,24375436,John Herzfeld,
Super Mario Bros. ,Adventure,1993,4,4,UK,42000000,20915465,Annabel Jankel,
Lord of War ,Crime,2005,7.6,8,USA,50000000,24127895,Andrew Niccol,
Hero ,Action,2002,7.9,8,China,31000000,84961,Yimou Zhang,
One for the Money ,Action,2012,5.3,5,USA,40000000,26404753,Julie Anne Robinson,
The Interview ,Comedy,2014,6.6,7,USA,44000000,6105175,Evan Goldberg,
The Warrior's Way ,Action,2010,6.3,6,New Zealand,45000000,5664251,Sngmoo Lee,
Micmacs ,Action,2009,7.2,7,France,27000000,1260917,Jean-Pierre Jeunet,
8 Mile ,Drama,2002,7,7,USA,41000000,116724075,Curtis Hanson,
A Knight's Tale ,Action,2001,6.9,7,USA,65000000,56083966,Brian Helgeland,
The Medallion ,Action,2003,5.2,5,Hong Kong,41000000,22108977,Gordon Chan,
The Sixth Sense ,Drama,1999,8.1,8,USA,40000000,293501675,M. Night Shyamalan,
Man on a Ledge ,Action,2012,6.6,7,USA,42000000,18600911,Asger Leth,
The Big Year ,Comedy,2011,6.2,6,USA,41000000,7204138,David Frankel,
The Karate Kid ,Action,1984,7.2,7,USA,8000000,90800000,John G. Avildsen,
American Hustle ,Crime,2013,7.3,7,USA,40000000,150117807,David O. Russell,
The Proposal ,Comedy,2009,6.7,7,USA,40000000,163947053,Anne Fletcher,
Double Jeopardy ,Crime,1999,6.4,6,USA,70000000,116735231,Bruce Beresford,
Back to the Future Part II ,Adventure,1989,7.8,8,USA,40000000,118500000,Robert Zemeckis,
Lucy ,Action,2014,6.4,6,France,40000000,126546825,Luc Besson,
Fifty Shades of Grey ,Drama,2015,4.1,4,USA,40000000,166147885,Sam Taylor-Johnson,
Spy Kids 3-D: Game Over ,Action,2003,4.1,4,USA,38000000,111760631,Robert Rodriguez,
A Time to Kill ,Crime,1996,7.4,7,USA,40000000,108706165,Joel Schumacher,
Cheaper by the Dozen ,Comedy,2003,5.8,6,USA,40000000,138614544,Shawn Levy,
Lone Survivor ,Action,2013,7.6,8,USA,40000000,125069696,Peter Berg,
A League of Their Own ,Comedy,1992,7.2,7,USA,40000000,107458785,Penny Marshall,
The Conjuring 2 ,Horror,2016,7.8,8,USA,40000000,102310175,James Wan,
The Social Network ,Biography,2010,7.7,8,USA,40000000,96917897,David Fincher,
He's Just Not That Into You ,Comedy,2009,6.4,6,USA,40000000,93952276,Ken Kwapis,
Scary Movie 4 ,Comedy,2006,5.1,5,USA,45000000,90703745,David Zucker,
Scream 3 ,Horror,2000,5.5,6,USA,40000000,89138076,Wes Craven,
Back to the Future Part III ,Adventure,1990,7.4,7,USA,40000000,87666629,Robert Zemeckis,
Get Hard ,Comedy,2015,6,6,USA,40000000,90353764,Etan Cohen,
Bram Stoker's Dracula ,Fantasy,1992,7.5,8,USA,40000000,82522790,Francis Ford Coppola,0
Julie & Julia ,Biography,2009,7,7,USA,40000000,94125426,Nora Ephron,
42 ,Biography,2013,7.5,8,USA,40000000,95001343,Brian Helgeland,
The Talented Mr. Ripley ,Crime,1999,7.3,7,USA,40000000,81292135,Anthony Minghella,
Dumb and Dumber To ,Comedy,2014,5.7,6,USA,35000000,86208010,Bobby Farrelly,
Eight Below ,Adventure,2006,7.3,7,USA,40000000,81593527,Frank Marshall,
The Intern ,Comedy,2015,7.2,7,USA,35000000,75274748,Nancy Meyers,
Ride Along 2 ,Action,2016,5.9,6,USA,40000000,90835030,Tim Story,
The Last of the Mohicans ,Action,1992,7.8,8,USA,40000000,72455275,Michael Mann,
Ray ,Biography,2004,7.7,8,USA,40000000,75305995,Taylor Hackford,
Sin City ,Crime,2005,8.1,8,USA,40000000,74098862,Frank Miller,
Vantage Point ,Crime,2008,6.6,7,USA,40000000,72266306,Pete Travis,
"I Love You, Man ",Comedy,2009,7.1,7,USA,40000000,71347010,John Hamburg,
Shallow Hal ,Comedy,2001,5.9,6,USA,40000000,70836296,Bobby Farrelly,
JFK ,Drama,1991,8,8,France,40000000,70405498,Oliver Stone,
Big Momma's House 2 ,Comedy,2006,4.6,5,USA,40000000,70163652,John Whitesell,
The Mexican ,Adventure,2001,6.1,6,USA,34000000,66808615,Gore Verbinski,
Unbroken ,Biography,2014,7.2,7,USA,65000000,115603980,Angelina Jolie Pitt,
17 Again ,Comedy,2009,6.4,6,USA,20000000,64149837,Burr Steers,
The Other Woman ,Comedy,2014,6,6,USA,40000000,83906114,Nick Cassavetes,
The Final Destination ,Horror,2009,5.2,5,USA,40000000,66466372,David R. Ellis,
Bridge of Spies ,Drama,2015,7.6,8,USA,40000000,72306065,Steven Spielberg,
Behind Enemy Lines ,Action,2001,6.4,6,USA,40000000,59068786,John Moore,
Shall We Dance ,Comedy,2004,6.1,6,USA,50000000,57887882,Peter Chelsom,
Small Soldiers ,Action,1998,6.1,6,USA,40000000,53955614,Joe Dante,
Spawn ,Action,1997,5.2,5,USA,40000000,54967359,Mark A.Z. Dippé,
The Count of Monte Cristo ,Action,2002,7.7,8,UK,35000000,54228104,Kevin Reynolds,
The Lincoln Lawyer ,Crime,2011,7.3,7,USA,40000000,57981889,Brad Furman,
Unknown ,Action,2011,6.9,7,UK,30000000,61094903,Jaume Collet-Serra,
The Prestige ,Drama,2006,8.5,9,USA,40000000,53082743,Christopher Nolan,
Horrible Bosses 2 ,Comedy,2014,6.3,6,USA,42000000,54414716,Sean Anders,
Escape from Planet Earth ,Adventure,2013,5.9,6,USA,40000000,57011847,Cal Brunker,
Apocalypto ,Action,2006,7.8,8,USA,40000000,50859889,Mel Gibson,
The Living Daylights ,Action,1987,6.7,7,UK,30000000,51185897,John Glen,
Predators ,Action,2010,6.4,6,USA,40000000,52000688,Nimród Antal,
Legal Eagles ,Comedy,1986,5.9,6,USA,40000000,49851591,Ivan Reitman,
Secret Window ,Mystery,2004,6.6,7,USA,40000000,47781388,David Koepp,0
The Lake House ,Drama,2006,6.8,7,USA,40000000,52320979,Alejandro Agresti,
The Skeleton Key ,Horror,2005,6.5,7,USA,43000000,47806295,Iain Softley,
The Odd Life of Timothy Green ,Comedy,2012,6.6,7,USA,25000000,51853450,Peter Hedges,
Made of Honor ,Comedy,2008,5.8,6,USA,40000000,46012734,Paul Weiland,
Jersey Boys ,Biography,2014,6.9,7,USA,40000000,47034272,Clint Eastwood,
The Rainmaker ,Crime,1997,7.1,7,USA,40000000,45856732,Francis Ford Coppola,
Gothika ,Horror,2003,5.8,6,USA,40000000,59588068,Mathieu Kassovitz,
Amistad ,Drama,1997,7.2,7,USA,36000000,44175394,Steven Spielberg,
Medicine Man ,Adventure,1992,6,6,USA,40000000,45500797,John McTiernan,
Aliens vs. Predator: Requiem ,Action,2007,4.7,5,USA,40000000,41797066,Colin Strause,
Ri¢hie Ri¢h ,Comedy,1994,5.2,5,USA,40000000,38087756,Donald Petrie,
Autumn in New York ,Drama,2000,5.5,6,USA,40000000,37752931,Joan Chen,
Paul ,Adventure,2011,7,7,USA,40000000,37371385,Greg Mottola,
The Guilt Trip ,Comedy,2012,5.8,6,USA,40000000,37101011,Anne Fletcher,
Scream 4 ,Horror,2011,6.2,6,USA,40000000,38176892,Wes Craven,
8MM ,Mystery,1999,6.5,7,Germany,40000000,36283504,Joel Schumacher,0
The Doors ,Biography,1991,7.2,7,USA,38000000,35183792,Oliver Stone,
Sex Tape ,Comedy,2014,5.1,5,USA,40000000,38543473,Jake Kasdan,
Hanging Up ,Comedy,2000,4.7,5,Germany,60000000,36037909,Diane Keaton,
Final Destination 5 ,Horror,2011,5.9,6,USA,40000000,42575718,Steven Quale,
Mickey Blue Eyes ,Comedy,1999,5.8,6,UK,40000000,33864342,Kelly Makin,
Pay It Forward ,Drama,2000,7.2,7,USA,40000000,33508922,Mimi Leder,
Fever Pitch ,Comedy,2005,6.2,6,USA,30000000,42071069,Bobby Farrelly,
Drillbit Taylor ,Comedy,2008,5.7,6,USA,40000000,32853640,Steven Brill,
A Million Ways to Die in the West ,Comedy,2014,6.1,6,USA,40000000,42615685,Seth MacFarlane,
The Shadow ,Action,1994,6,6,USA,25000000,32055248,Russell Mulcahy,
Extremely Loud & Incredibly Close ,Adventure,2011,6.9,7,USA,40000000,31836745,Stephen Daldry,
Morning Glory ,Comedy,2010,6.5,7,USA,40000000,30993544,Roger Michell,
Get Rich or Die Tryin' ,Biography,2005,5,5,USA,40000000,30981850,Jim Sheridan,
The Art of War ,Action,2000,5.7,6,USA,40000000,30199105,Christian Duguay,
Rent ,Drama,2005,7,7,USA,40000000,29077547,Chris Columbus,
Bless the Child ,Crime,2000,5.1,5,USA,40000000,29374178,Chuck Russell,
The Out-of-Towners ,Comedy,1999,5.3,5,USA,40000000,28535768,Sam Weisman,
The Island of Dr. Moreau ,Horror,1996,4.4,4,USA,40000000,27663982,John Frankenheimer,
The Musketeer ,Action,2001,4.7,5,Germany,40000000,27053815,Peter Hyams,
The Other Boleyn Girl ,Biography,2008,6.7,7,UK,35000000,26814957,Justin Chadwick,
Sweet November ,Drama,2001,6.7,7,USA,40000000,25178165,Pat O'Connor,
The Reaping ,Horror,2007,5.7,6,USA,40000000,25117498,Stephen Hopkins,
Mean Streets ,Crime,1973,7.4,7,USA,500000,32645,Martin Scorsese,
Renaissance Man ,Comedy,1994,6.1,6,USA,40000000,24332324,Penny Marshall,
Colombiana ,Action,2011,6.4,6,France,40000000,36665854,Olivier Megaton,
The Magic Sword: Quest for Camelot ,Adventure,1998,6.2,6,USA,40000000,22717758,Frederik Du Chau,
City by the Sea ,Crime,2002,6.2,6,USA,60000000,22433915,Michael Caton-Jones,
At First Sight ,Drama,1999,5.9,6,USA,60000000,22326247,Irwin Winkler,
Torque ,Action,2004,4,4,USA,40000000,21176322,Joseph Kahn,
City Hall ,Drama,1996,6.2,6,USA,40000000,20300000,Harold Becker,
Showgirls ,Drama,1995,4.6,5,France,45000000,20302961,Paul Verhoeven,
Marie Antoinette ,Biography,2006,6.4,6,USA,40000000,15962471,Sofia Coppola,
Kiss of Death ,Action,1995,5.9,6,USA,40000000,14942422,Barbet Schroeder,
Get Carter ,Action,2000,5.1,5,USA,40000000,14967182,Stephen Kay,
The Impossible ,Drama,2012,7.6,8,Spain,45000000,18996755,J.A. Bayona,
Ishtar ,Action,1987,4.2,4,USA,51000000,14375181,Elaine May,
Fantastic Mr. Fox ,Adventure,2009,7.8,8,USA,40000000,20999103,Wes Anderson,
Life or Something Like It ,Comedy,2002,5.8,6,USA,40000000,14448589,Stephen Herek,
Memoirs of an Invisible Man ,Comedy,1992,5.9,6,USA,40000000,14358033,John Carpenter,
Amélie ,Comedy,2001,8.4,8,France,77000000,33201661,Jean-Pierre Jeunet,
New York Minute ,Comedy,2004,4.8,5,USA,30000000,14018364,Dennie Gordon,
Alfie ,Comedy,2004,6.2,6,UK,60000000,13395939,Charles Shyer,
Big Miracle ,Biography,2012,6.5,7,USA,40000000,20113965,Ken Kwapis,
The Deep End of the Ocean ,Drama,1999,6.3,6,USA,40000000,13376506,Ulu Grosbard,
Feardotcom ,Crime,2002,3.3,3,UK,42000000,13208023,William Malone,
Cirque du Freak: The Vampire's Assistant ,Action,2009,5.9,6,USA,40000000,13838130,Paul Weitz,
Victor Frankenstein ,Drama,2015,6,6,USA,40000000,5773519,Paul McGuigan,
Duplex ,Comedy,2003,5.8,6,USA,40000000,9652000,Danny DeVito,
Raise the Titanic ,Action,1980,4.7,5,UK,36000000,7000000,Jerry Jameson,
Universal Soldier: The Return ,Action,1999,4.1,4,USA,24000000,10431220,Mic Rodgers,
Pandorum ,Action,2009,6.8,7,Germany,33000000,10326062,Christian Alvart,
Impostor ,Drama,2001,6.2,6,USA,40000000,6114237,Gary Fleder,
Extreme Ops ,Action,2002,4.5,5,UK,40000000,4835968,Christian Duguay,
Just Visiting ,Comedy,2001,5.8,6,France,40000000,4777007,Jean-Marie Poiré,
Sunshine ,Adventure,2007,7.3,7,UK,26000000,3675072,Danny Boyle,
A Thousand Words ,Comedy,2012,5.9,6,USA,40000000,18438149,Brian Robbins,
Delgo ,Adventure,2008,4.4,4,USA,40000000,511920,Marc F. Adler,
The Gunman ,Action,2015,5.8,6,USA,40000000,10640645,Pierre Morel,
Alex Rider: Operation Stormbreaker ,Action,2006,5.1,5,Germany,40000000,652526,Geoffrey Sax,
Disturbia ,Drama,2007,6.9,7,USA,20000000,80050171,D.J. Caruso,
Hackers ,Comedy,1995,6.2,6,USA,20000000,7564000,Iain Softley,
The Hunting Party ,Adventure,2007,6.9,7,USA,25000000,876671,Richard Shepard,
The Hudsucker Proxy ,Comedy,1994,7.3,7,UK,30000000,2869369,Joel Coen,
The Warlords ,Action,2007,7.1,7,Hong Kong,40000000,128978,Peter Ho-Sun Chan,
Nomad: The Warrior ,Drama,2005,6,6,France,25000000,77231,Sergey Bodrov,
Snowpiercer ,Action,2013,7,7,South Korea,39200000,4563029,Joon-ho Bong,
The Crow ,Action,1994,7.6,8,USA,23000000,50693162,Alex Proyas,
Baahubali: The Beginning ,Action,2015,8.4,8,India,18026148,6498000,S.S. Rajamouli,
The Time Traveler's Wife ,Drama,2009,7.1,7,USA,39000000,63411478,Robert Schwentke,
The Fast and the Furious ,Action,2001,6.7,7,USA,38000000,144512310,Rob Cohen,
Frankenweenie ,Animation,2012,7,7,USA,39000000,35287788,Tim Burton,
Serenity ,Action,2005,8,8,USA,40000000,25335935,Joss Whedon,
Against the Ropes ,Biography,2004,5.3,5,USA,39000000,5881504,Charles S. Dutton,
Superman III ,Action,1983,4.9,5,UK,39000000,60000000,Richard Lester,
Grudge Match ,Comedy,2013,6.4,6,USA,40000000,29802761,Peter Segal,
Red Cliff ,Action,2008,7.4,7,China,553632000,626809,John Woo,
Sweet Home Alabama ,Comedy,2002,6.1,6,USA,38000000,127214072,Andy Tennant,
The Ugly Truth ,Comedy,2009,6.5,7,USA,38000000,88915214,Robert Luketic,
Sgt. Bilko ,Comedy,1996,5.7,6,USA,39000000,30400000,Jonathan Lynn,
Spy Kids 2: Island of Lost Dreams ,Action,2002,5.1,5,USA,38000000,85570368,Robert Rodriguez,
Star Trek: Generations ,Action,1994,6.6,7,USA,35000000,75668868,David Carson,
The Grandmaster ,Action,2013,6.5,7,Hong Kong,38600000,6594136,Kar-Wai Wong,
Water for Elephants ,Drama,2011,6.9,7,USA,38000000,58700247,Francis Lawrence,
The Hurricane ,Biography,1999,7.6,8,USA,38000000,50668906,Norman Jewison,
Enough ,Crime,2002,5.6,6,USA,38000000,39177215,Michael Apted,
Heartbreakers ,Comedy,2001,6.2,6,USA,35000000,40334024,David Mirkin,
Paul Blart: Mall Cop 2 ,Action,2015,4.4,4,USA,30000000,71038190,Andy Fickman,
Angel Eyes ,Drama,2001,5.6,6,USA,38000000,24044532,Luis Mandoki,
Joe Somebody ,Comedy,2001,5.5,6,USA,38000000,22770864,John Pasquin,
The Ninth Gate ,Mystery,1999,6.7,7,Spain,38000000,18653746,Roman Polanski,0
Extreme Measures ,Crime,1996,6.1,6,USA,38000000,17305211,Michael Apted,
Rock Star ,Drama,2001,6.2,6,USA,57000000,16991902,Stephen Herek,
Precious ,Drama,2009,7.3,7,USA,10000000,47536959,Lee Daniels,
White Squall ,Adventure,1996,6.6,7,USA,38000000,10300000,Ridley Scott,
The Thing ,Horror,1982,8.2,8,USA,15000000,13782838,John Carpenter,
Riddick ,Action,2013,6.4,6,USA,38000000,41997790,David Twohy,
Switchback ,Crime,1997,6.4,6,USA,37000000,6482195,Jeb Stuart,
Texas Rangers ,Action,2001,5.2,5,USA,38000000,623374,Steve Miner,
City of Ember ,Adventure,2008,6.5,7,USA,55000000,7871693,Gil Kenan,
The Master ,Drama,2012,7.1,7,USA,32000000,16377274,Paul Thomas Anderson,
The Express ,Biography,2008,7.3,7,USA,40000000,9589875,Gary Fleder,
The 5th Wave ,Action,2016,5.2,5,USA,38000000,34912982,J Blakeson,
Creed ,Drama,2015,7.7,8,USA,35000000,109712885,Ryan Coogler,
The Town ,Crime,2010,7.6,8,USA,37000000,92173235,Ben Affleck,
What to Expect When You're Expecting ,Comedy,2012,5.7,6,USA,40000000,41102171,Kirk Jones,
Burn After Reading ,Comedy,2008,7,7,USA,37000000,60338891,Ethan Coen,
Nim's Island ,Adventure,2008,6,6,USA,37000000,48006503,Jennifer Flackett,
Rush ,Action,2013,8.1,8,UK,38000000,26903709,Ron Howard,
Magnolia ,Drama,1999,8,8,USA,37000000,22450975,Paul Thomas Anderson,
Cop Out ,Action,2010,5.6,6,USA,37000000,44867349,Kevin Smith,
How to Be Single ,Comedy,2016,6.1,6,USA,38000000,46813366,Christian Ditter,
Dolphin Tale ,Drama,2011,6.9,7,USA,37000000,72279690,Charles Martin Smith,
Twilight ,Drama,2008,5.2,5,USA,37000000,191449475,Catherine Hardwicke,
John Q ,Crime,2002,7,7,USA,36000000,71026631,Nick Cassavetes,
Blue Streak ,Action,1999,6.3,6,USA,65000000,68208190,Les Mayfield,
We're the Millers ,Comedy,2013,7,7,USA,37000000,150368971,Rawson Marshall Thurber,
Breakdown ,Action,1997,6.9,7,USA,36000000,50129186,Jonathan Mostow,
Never Say Never Again ,Action,1983,6.2,6,UK,36000000,55500000,Irvin Kershner,
Hot Tub Time Machine ,Comedy,2010,6.4,6,USA,36000000,50213619,Steve Pink,
Dolphin Tale 2 ,Drama,2014,6.4,6,USA,36000000,42019483,Charles Martin Smith,
Reindeer Games ,Action,2000,5.7,6,USA,34000000,23360779,John Frankenheimer,
A Man Apart ,Action,2003,6.1,6,USA,36000000,26183197,F. Gary Gray,
Aloha ,Comedy,2015,5.4,5,USA,37000000,20991497,Cameron Crowe,
Ghosts of Mississippi ,Drama,1996,6.7,7,USA,36000000,13052741,Rob Reiner,
Snow Falling on Cedars ,Drama,1999,6.8,7,USA,36000000,14378353,Scott Hicks,
The Rite ,Drama,2011,6,6,USA,37000000,33037754,Mikael Håfström,
Gattaca ,Drama,1997,7.8,8,USA,36000000,12339633,Andrew Niccol,
Isn't She Great ,Biography,2000,5.3,5,USA,36000000,2954405,Andrew Bergman,
Space Chimps ,Adventure,2008,4.5,5,USA,37000000,30105968,Kirk De Micco,
Head of State ,Comedy,2003,5.4,5,USA,35200000,37788228,Chris Rock,
The Hangover ,Comedy,2009,7.8,8,USA,35000000,277313371,Todd Phillips,
Ip Man 3 ,Action,2015,7.2,7,Hong Kong,36000000,2126511,Wilson Yip,
Austin Powers: The Spy Who Shagged Me ,Action,1999,6.6,7,USA,33000000,205399422,Jay Roach,
Batman ,Action,1989,7.6,8,USA,35000000,251188924,Tim Burton,
There Be Dragons ,Biography,2011,5.9,6,Spain,36000000,1068392,Roland Joffé,
Lethal Weapon 3 ,Action,1992,6.7,7,USA,35000000,144731527,Richard Donner,
The Blind Side ,Biography,2009,7.7,8,USA,29000000,255950375,John Lee Hancock,
